Sl. No,Polling Station No,No PS.,L. SOIDEN DMDK,edocnavaliV S. VIJAYADHARA INC,R. JAYASEELAN BJP,ADLIN. MARY NTK,R. RAJAKUMAR MNM,edocnavaliV S. KUMAR RAJESH NDPI,VASANTHEESWARANE. UMK,CA G. WILSON SENA SIV,)( S. AMOSE IND,edocnavaliV S. SATHEESH IND,GEORGE ARASAR SAMUEL KALAI IND,etaD Y. MARIASELVAN IND,M. KUMAR MOHAN IND,gnitnuoC K.H. MURRUGAN RAJA IND,.. P. VIJAYAKUMAR IND,Valied,Total Valid Votes,Rejected Votes,NOTA,Total Votes
64,50,3,279,142,41,2,0,2,1,1,0,9,0,0,0,0,480,0,1,481,0
65,51 M,4,243,75,40,2,0,0,0,3,0,5,0,0,0,2,374,0,2,376,0
66,51 A(W),2,281,97,21,0,0,0,0,2,0,3,0,0,0,0,406,0,2,408,0
67,52 M,1,179,70,31,1,1,0,0,8,0,26,2,1,0,0,320,0,2,322,0
68,52 A(W),2,219,58,11,3,0,0,1,3,0,9,0,0,0,0,306,0,4,310,0
69,53 M,6,172,167,39,2,0,0,0,6,0,4,0,1,0,1,398,0,1,399,0
70,53 A(W),7,188,163,12,0,0,1,0,4,0,4,0,0,0,0,379,0,1,380,0
71,54,9,296,201,31,3,0,0,0,1,1,8,1,2,0,0,553,0,3,556,0
72,55,6,210,190,27,3,0,2,0,2,1,5,0,1,1,2,450,0,4,454,0
73,56 M,2,261,106,37,0,1,0,0,2,0,12,0,0,0,0,421,0,2,423,0
74,56 A(W),4,299,96,22,1,0,2,0,9,0,9,0,1,0,1,444,0,0,444,0
75,57,9,229,255,44,1,1,1,1,4,0,9,0,1,0,0,555,0,4,559,0
76,58 AM,4,214,112,48,5,0,0,0,0,0,30,0,0,1,2,416,0,1,417,0
77,58 A(W),4,282,83,30,4,0,0,0,3,0,27,0,0,0,4,437,0,1,438,0
78,59 M,11,166,190,35,2,0,0,0,2,1,13,0,0,0,0,420,0,3,423,0
79,59 A(W),8,210,164,19,2,0,1,0,2,0,8,0,1,1,0,416,0,2,418,0
80,60,7,231,160,25,1,0,1,0,0,2,21,0,0,0,2,450,0,2,452,0
81,61,5,227,193,34,0,0,1,0,2,1,30,0,0,0,0,493,0,1,494,0
82,62 M,12,126,212,51,0,1,0,1,2,0,9,0,0,0,0,414,0,2,416,0
83,62 A(W),14,164,198,22,1,0,2,0,3,1,7,1,0,0,2,415,0,3,418,0
84,63,4,408,207,28,1,0,1,1,6,0,12,0,1,2,1,672,0,1,673,0
85,64,0,196,129,7,0,0,0,0,4,0,5,0,1,0,0,342,0,1,343,0
86,65,4,195,289,24,3,0,2,0,10,0,4,1,2,0,1,535,0,1,536,0
87,66 M,2,142,184,7,1,1,1,1,1,0,6,0,0,0,0,346,0,2,348,0
88,66 A(W),10,156,198,6,1,0,3,1,0,0,2,0,1,0,1,379,0,1,380,0
89,67 M,2,124,132,3,6,0,0,0,0,1,3,0,0,0,0,271,0,2,273,0
90,67 A(W),2,146,120,5,2,0,2,1,0,0,2,0,1,0,1,282,0,0,282,0
91,68,2,193,160,12,2,0,1,0,0,0,5,2,1,1,2,381,0,0,381,0
92,69,4,195,113,24,0,1,0,1,0,0,4,0,2,0,0,344,0,5,349,0
93,70,8,274,203,33,0,0,2,0,1,0,2,1,0,0,1,525,0,4,529,0
94,71 M,5,106,230,13,5,1,1,0,0,0,0,0,0,2,1,364,0,2,366,0
