Polling Station No.,Building,Polling Areas
289,"Sokkalal Hr.Sec.School,Northern Building,Centre Portion, Mukkudal","1.Mukkudal (T.P) Ward No 1 Kamarajar St , 2.Mukkudal (T.P) Ward No 1 Balagan St , 3.Mukkudal (T.P) Ward No 1 Alagappapuram St , 4.Mukkudal (T.P) Ward No 1 Arumuganar St , 5.Mukkudal (T.P) Ward No 1 Chokkalal St , 6.Mukkudal (T.P) Ward No 1 Subbiah St , 7.Mukkudal (T.P) Ward No 1 Pandiapuram St , 8.Mukkudal (T.P) Ward No 1 School St , 9.Mukkudal (T.P) Ward No Chokkalalpuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
290,"Sokkalal Hr.Sec.School,South Building,Eastern Portion,Mukkudal.","1.Mukkudal (T.P) Ward No 1 Muthumalaiamman Kovil St , 2.Mukkudal (T.P) Ward No 2 Alagappapuram St , 3.Mukkudal (T.P) Ward No 2 Balagan St , 4.Mukkudal (T.P) Ward No 1 Kamaraj St , 5.Mukkudal (T.P) Ward No 2 Kumaravel St , 6.Mukkudal (T.P) Ward No 2 Puthugramam St , 7.Mukkudal (T.P) Ward No 2 Melaperiya Veethi , 8.Mukkudal (T.P) Ward No 2 Alagar St , 9.Mukkudal (T.P) Ward No 2 Dasaradharam St , 10.Mukkudal (T.P) Ward No 2 Ramasamy Koil St , 11.Mukkudal (T.P) Ward No 2 Sasthan Kovil St , 12.Mukkudal (T.P) Ward No 2 Kamarajar St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
291,"R.C. Primary School,North Building Facing South,Mukkudal.","1.Mukkudal (T.P) Ward No 3 Alagar St , 2.Mukkudal (T.P) Ward No 3 Dasaradharam St , 3.Mukkudal (T.P) Ward No 3 Ramasamykovil St , 4.Mukkudal (T.P) Ward No 3 Pudhugramam St , 5.Mukkudal (T.P) Ward No 3 Keelaperiya Veethi , 6.Mukkudal (T.P) Ward No 3 Melaperiya Veethi , 7.Mukkudal (T.P) Ward No 3 Alagappapuram St , 8.Mukkudal (T.P) Ward No 3 Kakkan St , 9.Mukkudal (T.P) Ward No 3 Perumalsamy Kovil St , 10.Mukkudal (T.P) Ward No 10 Povaiah St , 11.Mukkudal (T.P) Ward No 3 Chinniah St , 12.Mukkudal (T.P) Ward No 3 Chinniah Lane , 13.Mukkudal (T.P) Ward No 3 Amman Sannathi St , 14.Mukkudal (T.P) Ward No 3 Devamadha Kovil Mela St , 15.Mukkudal (T.P) Ward No 3 Devamadha Kovil St , 16.Mukkudal (T.P) Ward No 3 Devamadha Kovil North St , 17.Mukkudal (T.P) Ward No 3 Hariram St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
292,"Sokallal Saraswathi Sathriya Vidyalaya Primary School,South Portion Facing West,Mukkudal","1.Mukkudal (T.P) Ward No 4 Senaier St , 2.Mukkudal (T.P) WNo 4 Ramasamy Kovil Lane , 3.Mukkudal (T.P) Ward No 4 Sasthangkovil St , 4.Mukkudal (T.P) Ward No 5 Keela Periya Veethi , 5.Mukkudal (T.P) Ward No Mela Periya Veethi , 6.Mukkudal (T.P) Ward No 5 Amman Sannathi St , 7.Mukkudal (T.P) Ward No 5 Appadurai Lane St , 8.Mukkudal (T.P) Ward No 5 Gandhi St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
293,"T.D.T.A.Primary School,West Block,North Portion,Mukkudal","1.Mukkudal (T.P) Ward No 6 Mela Periya Veethi , 2.Mukkudal (T.P) Ward No 6 Ramasamy Kovil Lane , 3.Mukkudal (T.P) Ward No 5 Sasthankovil St , 4.Mukkudal (T.P) Ward No 6 Senaier St , 5.Mukkudal (T.P) Ward No 6 Adhimoolanar St , 6.Mukkudal (T.P) Ward No 6 Rajangam St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
294,"T.D.T.A. Primary School,Southern Building,Middle Portion,Mukkudal.","1.Mukkudal (T.P) Ward No 6 Thiyagarajar St , 2.Mukkudal (T.P) Ward No 7 , 3.Mukkudal (T.P) Ward No 7 Aiyadurai St , 4.Mukkudal (T.P) Ward No 7 Vathiyar St , 5.Mukkudal (T.P) Ward No 7 Kumarasamypuram St , 6.Mukkudal (T.P) Ward No 7 Gengaram St , 7.Mukkudal (T.P) Ward No 7 Gandhimaidhana Lane , 8.Mukkudal (T.P) Ward No 7 Gandhi St , 9.Mukkudal (T.P) Ward No 7 Thiyagaraja Nagar St , 10.Mukkudal (T.P) Ward No 7 Keelaperiya Veethi , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
295,"T.D.T.A. Primary School,South Building,Middle Portion,Mukkudal.","1.Mukkudal (T.P) Ward No 8 Keela Periya Veethi , 2.Mukkudal (T.P) Ward No 8 Hariram St , 3.Mukkudal (T.P) Ward No 8 Vellodai Lane , 4.Mukkudal (T.P) Ward No 8 Kambalathar St , 5.Mukkudal (T.P) Ward No 8 Nehru Pudhu Colony , 6.Mukkudal (T.P) Ward No 8 Palavesanar ST , 7.Mukkudal (T.P) Ward No 8 Lakshmi St , 8.Mukkudal (T.P) Ward No 8 Senaier St , 9.Mukkudal (T.P) Ward No 8 Sebasthiyer St , 10.Mukkudal (T.P) Ward No Asiramam Nagar, Vellalar St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
296,"Panchayat Union Primary School,Northern Building,Kaliankulam,Mukkudal.","1.Mukkudal (T.P) Ward No 8 Pandianar St , 2.Mukkudal (T.P) Ward No 8 Ambedhkar St , 3.Mukkudal (T.P) Ward No 8 Amman Lane , 4.Mukkudal (T.P) Ward No 8 Amman Kovil St , 5.Mukkudal (T.P) Ward No 8 Gandhi St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
297,"T.D.T.A Primary School,North Portion,Sadaiyappapuram Mukkudal.","1.Mukkudal (T.P) Ward No 9 Gandhi St , 2.Mukkudal (T.P) Ward No 9 Sekkadi St , 3.Mukkudal (T.P) Ward No 9 V.O.C St , 4.Mukkudal (T.P) Ward No 9 Pillaiyar Kovil St , 5.Mukkudal (T.P) Ward No 9 Main Road , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
298,"T.D.T.A Primary School,South Portion,Sadaiyappapuram Mukkudal.","1.Mukkudal (T.P) Ward No 9 Santhana Mariamman Kovil St , 2.Mukkudal (T.P) Ward No 9 Immanuvel St , 3.Mukkudal (T.P) Ward No 9 Agasthiar St , 4.Mukkudal (T.P) Ward No 9 Eswari Amman Kovil St , 5.Mukkudal (T.P) Ward No 9 Ramalinga Nagar 1st St , 6.Mukkudal (T.P) Ward No 9 Ramalinga Nagar 2nd St , 7.Mukkudal (T.P) Ward No 9 Ramalinga Nagar 3rd St , 8.Mukkudal (T.P) Ward No 10 Puttur St , 9.Mukkudal (T.P) Ward No 10 Kamaraj St , 10.Mukkudal (T.P) Ward No 10 Barathy St , 11.Mukkudal (T.P) Ward No 10 Mupudathy Amman Kovil St , 12.Mukkudal (T.P) Ward No 10 Muthiah St , 13.Mukkudal (T.P) Ward No 10 Bilandhu Odai , 14.Mukkudal (T.P) Ward No 10 Iyakutti St , 15.Mukkudal (T.P) Ward No 10 Valluvar St , 16.Mukkudal (T.P) Ward No 10 Kalaivanar ST, Boomibalagar St , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
299,"St Pauls Hr.Sec.School,East Portion,Singamparai,Mukkudal.","1.Mukkudal (T.P) Ward No 12 Kuthuriyer St , 2.Mukkudal (T.P) Ward No 12 Paripoul St , 3.Mukkudal (T.P) Ward No 12 Paripoull 1stMela Lane , 4.Mukkudal (T.P) Ward No 12 Paripoul 2nd Middle Lane , 5.Mukkudal (T.P) Ward No 11 Paripoul 3rd Keela Lane , 6.Mukkudal (T.P) Ward No 11 Main Road , 7.Mukkudal (T.P) Ward No 11 Pathinather St , 8.Mukkudal (T.P) Ward No 11 Kuthuriyer 1st Lane , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
300,"St.Pauls Hr.Sec.School,West Portion,Singamparai,Mukkudal.","1.Mukkudal (T.P) Ward No 11 Mision Kovil St , 2.Mukkudal (T.P) Ward No 12 Ricemill North St , 3.Mukkudal (T.P) Ward No 12 Pudhugramam ST , 4.Mukkudal (T.P) Ward No 12 North St , 5.Mukkudal (T.P) Ward No 12 Susai St , 6.Mukkudal (T.P) Ward No 12 Savarimuthu St , 7.Mukkudal (T.P) Ward No 12 Pesanthiyar St , 8.Mukkudal (T.P) Ward No 12 Ponvizha Nagar , 9.Mukkudal (T.P) Ward No 12 Indira Nagar , 10.Mukkudal (T.P) Ward No 12 Kuthuriyer St 2nd Santhu, South Street. , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
301,"R.C. Primary School,West Portion,Mylappapuram","1.Vadakku Ariyanayagipuram(R.V),Maillappapuram (p) Block No 1 Maillappapuram Door No 1-125 , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
302,"R.C. Primary School,East Portion,Mylappapuram","1.Vadakku Ariyanayagipuram(R.V),Maillappapuram (p) Block No 1 Maillappapuram 126-461 , 2.Vadakku Ariyanayagipuram(R.V),Mylappapuram (P) Block No 10 Krishnapuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
303,"Govt.Hr Sec School,West Block South Portion,Vadakku Ariyanayagipuram","1.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (p) Block no 1 Vadakku Vriyanayagipuram , 2.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (p) Block No 3 Vadakku Ariyanayagipuram , 3.Arasankulam(R.V),Vadakku Ariyanayagipuram (P) Block No 15 Arasankulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
304,"Govt.Hr Sec School,South Building,Vadakku Ariyanayagipuram","1.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 4 Vadakku Ariyanayagipuram , 2.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 5 Vadakku Ariyanayagipuram , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
305,"Govt.Hr Sec School,West Block North Portion,Vadakku Ariyanayagipuram","1.Vadakku Ariyanayagipuram(R.V),Vadakku ariyanayagipuram(p) Block No 2 Main Road Vadakku Ariyanayagipuram , 2.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 6 North Street , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
306,"Govt.Hr Sec School,East Part Center Portion,Vadakku Ariyanayagipuram","1.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 7 Pallaivasal Street, Utchimahaliamman Kovil Street, Pottal Colony. , 2.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 8 Muppudathiamman Colony , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
307,"R.C.Middle School,New West Building,South Portion,Thalarkulam","1.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 9 Thalalarkulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
308,"R.C.Middle School,New West Building,North Portion,Thalarkulam","1.Vadakku Ariyanagiyapuram(R.V),Vadakku Ariyanayagipuram (P) Block No 11 Vellamadam , 2.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 12 Ilanthai Kulam , 3.Vadakku Ariyanayagipuram(R.V),Vadakku Ariyanayagipuram (P) Block No 14 Chinnayan Kulam , 99.OVERSEAS ELECTORS OVERSEAS ELECTORS"
